"Target","Source","n","Weight"
"adamsconsulting","grattongirl",16,16
"adamsconsulting","konradsanders",1,1
"adamsconsulting","mleahy007",1,1
"adamsconsulting","nichola_wilkin",1,1
"adamsconsulting","osmas",1,1
"adamsconsulting","prima_felicitas",1,1
"adamsconsulting","theinfluencers_",8,8
"adamsconsulting","thepanhandbook",1,1
"adamson","carljokl",1,1
"adapt2030","beefyfarmer",1,1
"adaptive","anaccsa",1,1
"adaptivemodules","crispys1962",1,1
"adeldarwish","charchar_cc",1,1
"adepttechgroup","investchampion",1,1
"adi_news","jacobussystems",1,1
"adi_news","wintee",1,1
"adrian_hilton","eliesian",1,1
"adrian_hilton","jasonlloyd30",1,1
"adrian_hilton","lopcute",1,1
"adrian_hilton","lynnjackson57",1,1
"adrian_hilton","macinnes_phil",1,1
"adrian_hilton","novello2001",1,1
"adrian_hilton","paulrey99",1,1
"adrian_hilton","pemcneil",1,1
"adrian_hilton","robertamw",1,1
"adrian_hilton","tomtugendhat",1,1
"adrian_hilton","vanillaweb",1,1
"adrian_hilton","wemustleave1",1,1
"adrian_hilton","woodyjord",1,1
"adrian_hilton","wu_nigel",1,1
"adriandomainame","alecsocial",1,1
"adriandomainame","andrewmorrisuk",2,2
"adriandomainame","fintechpalace",1,1
"adriandomainame","mobile_apps99",1,1
"adriandomainame","wordpress_word",11,11
"adrianjcoles","jdaviesheritage",1,1
"adrianshort","adrianshort",1,1
"adrianshort","spyblog",1,1
"advicecloud","graybluetech",1,1
"advicecloud","rachel0404",1,1
"advicecloud","thepublicpurse",2,2
"aerism2m","userexperienceu",1,1
"aetherczar","retrobrit",1,1
"aferrante i have written quite a few controversial songs over the years, and this one about agenda 21 has been without doubt the most difficult to spread around https","marndin12",1,1
"affirmednetwork","cirrusnfv",1,1
"afourtech","dinisguarda",1,1
"afp","news_view",1,1
"afp","nj_morrison",1,1
"africatechknow","victoryabro",2,2
"afrikadynamics","compmgronline",1,1
"afshinrattansi","vauxguy",1,1
"agathedemarais","ddamned",1,1
"agrassoblog","thehighway2ai",1,1
"agraylin","_witty_n_wise_",1,1
"agraylin","ericdemarylebon",1,1
"agvbruceadams","_a133m",1,1
"agvbruceadams","kathy40036059",1,1
"ahellmann","ladysandison",1,1
"ai_bloggers","andrewmorrisuk",2,2
"ai_bloggers","lazybot6",1,1
"ai_bloggers","leadtechx1",1,1
"aicpress","annabelbrodies",1,1
"aimsthelawyer","emwlaw",1,1
"aimsthelawyer","techlawyeruk",1,1
"ainewspage","asad_r_kazmi",1,1
"airbus_endeavr","bethanl",1,1
"aisoma_ag","teckinect",1,1
"aisoma_lab","andrewmorrisuk",1,1
"aisoma_lab","jacobussystems",1,1
"aj_naddell","binugazi",1,1
"aj_naddell","jacobussystems",1,1
"aj24q","andrewmorrisuk",1,1
"ajayrmishra10","gdprai",1,1
"ajitgaur","ramcorbin",1,1
"ajitpaifcc","akharidas",1,1
"ajitpaifcc","ashutoshnegi007",1,1
"ajitpaifcc","beccapult",1,1
"ajitpaifcc","dragon6234",1,1
"ajitpaifcc","iamsunnydev",1,1
"ajitpaifcc","jaywinell",1,1
"ajitpaifcc","livingonthebay",1,1
"ajitpaifcc","mitchiepoo46",1,1
"ajitpaifcc","nagpurkarajini",1,1
"ajitpaifcc","overthemoonbat",1,1
"ajitpaifcc","raunak_906",1,1
"ajitpaifcc","shairon_indic",1,1
